Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EGAA1M,9,1.500,HHNXV01.5XH2,Car,174,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10044145,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0138400,0.1550000,227.4700000,0.0085000,,0.0046400,,38.9000000,MPG,41.3000000,35.8000000,43.7000000,,-0.3440313,-0.0922511,0.1027178,18.610,0.18950,0.016010,4.650,0.08120,0.016090,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EGAA1M,9,1.500,HHNXV01.5XH2,Car,174,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10044146,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007400,0.1030000,144.4300000,0.0009000,,0.0008700,,61.3000000,MPG,,,,,-0.6880586,-0.7121470,-0.2349448,18.610,0.18950,0.016010,4.650,0.08120,0.016090,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,4,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043567,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0114100,0.1640000,227.9900000,0.0071000,,0.0052200,,38.7000000,MPG,25.0000000,45.9000000,,,-8.4801932,-4.5858519,-2.5185476,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,4,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043568,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0089400,0.1420000,315.9400000,0.0059000,,0.0085500,,27.9000000,MPG,,,,,0.0086774,-0.0551197,0.3319097,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,4,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043569,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0681400,0.3560000,249.4000000,,,0.0114900,,35.6000000,MPG,29.6000000,35.6000000,41.5000000,,-0.0820272,0.1592182,0.1735092,33.700,-0.08150,0.020030,-9.260,0.61090,0.011540,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,4,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044151,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0154900,0.1100000,212.3200000,0.0122000,,0.0068700,,41.6000000,MPG,42.0000000,39.8000000,44.9000000,,0.1090118,0.1749259,0.3915526,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,4,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044152,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008500,0.1320000,143.5800000,0.0008000,,0.0010800,,61.3000000,MPG,,,,,-2.7420893,-2.2390067,-0.8301498,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,5,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043572,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0104000,0.0940000,227.8800000,0.0071000,,0.0054200,,38.7000000,MPG,25.3000000,45.6000000,,,-8.7554684,-4.9220695,-1.5798598,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,5,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043573,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0092300,0.0770000,295.3800000,0.0064000,,0.0086600,,29.9000000,MPG,,,,,-0.1532787,-0.0080744,-0.2955901,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,5,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043574,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0820500,0.3680000,253.8700000,,,0.0124300,,34.9000000,MPG,28.4000000,35.2000000,41.3000000,,-0.0723778,0.2354351,0.3460830,33.700,-0.08150,0.020030,-9.260,0.61090,0.011540,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,5,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044153,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0138600,0.0860000,210.8600000,0.0110000,,0.0066600,,41.8000000,MPG,42.1000000,40.1000000,45.4000000,,-1.1541587,-0.4767043,-0.1646575,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA2C,5,1.500,HHNXV01.5XH2,Car,174,4,HAA3C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044154,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006900,0.1330000,144.7300000,0.0007000,,0.0009700,,60.8000000,MPG,,,,,-0.8411448,-0.4237687,-0.1343280,30.640,-0.07410,0.018210,-9.210,0.80370,0.008080,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,2,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043591,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0092400,0.0550000,232.5400000,0.0055000,,0.0032800,,37.9000000,MPG,24.9000000,44.6000000,,,-7.0724834,-3.4082760,-1.0375419,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,2,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043593,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0029800,0.0500000,305.6200000,0.0140000,,0.0026100,,28.9000000,MPG,,,,,1.0198273,0.8898595,0.8084611,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,2,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043594,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0945100,0.3170000,255.2400000,,,0.0111400,,34.7000000,MPG,27.6000000,35.4000000,41.2000000,,1.0670743,0.5169872,-0.2127911,33.700,-0.08150,0.020030,-6.370,0.50860,0.012390,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,2,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044158,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0083600,0.0540000,211.5600000,0.0072000,,0.0029000,,41.6000000,MPG,41.9000000,39.9000000,45.5000000,,-0.4932268,-0.3069738,-0.0138477,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,2,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044159,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002300,0.0510000,145.0300000,0.0016000,,0.0002300,,60.9000000,MPG,,,,,3.4043871,2.6958928,-0.3567351,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,3,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043597,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0060800,0.0230000,233.0700000,0.0081000,,0.0027900,,37.9000000,MPG,24.8000000,44.5000000,,,-5.8708665,-2.9868842,-1.0180906,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,3,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043598,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0047800,0.0880000,305.6100000,0.0071000,,0.0038500,,28.9000000,MPG,,,,,0.4877613,0.3984073,-0.0828256,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,3,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10043599,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0646100,0.2550000,246.5100000,,,0.0072100,,35.9000000,MPG,29.4000000,36.3000000,42.2000000,,0.4325445,0.5326061,0.1840233,33.700,-0.08150,0.020030,-6.370,0.50860,0.012390,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,3,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044160,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0091000,0.0780000,215.5600000,0.0086000,,0.0033300,,40.9000000,MPG,41.1000000,39.2000000,44.5000000,,0.0983594,0.1569439,0.0800957,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 1.5L,EHAA3C,3,1.500,HHNXV01.5562,Car,174,4,HAA4C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,4.81,26.7,1,Not eqipped,HHNX10044161,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001800,0.0600000,145.9900000,0.0017000,,0.0002300,,60.5000000,MPG,,,,,3.8993453,3.2735148,0.0076696,30.640,-0.07410,0.018210,-1.680,0.50080,0.010980,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,0,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038015,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0075900,0.0880000,244.0100000,0.0059000,,0.0008200,,36.0000000,MPG,23.4000000,42.5000000,,,-4.5455715,-2.3166396,-0.7887680,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,0,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038016,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0020000,0.0990000,323.7700000,0.0056000,,0.0011800,,27.1000000,MPG,,,,,0.7583189,0.7800559,-0.1794928,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,0,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038017,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1051800,0.3880000,264.4600000,,,0.0064600,,33.4000000,MPG,27.9000000,33.2000000,39.4000000,,-0.9370258,-0.5531386,0.0820524,33.140,-0.15200,0.020700,-3.060,0.38840,0.013670,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,0,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038448,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0079100,0.0630000,221.5800000,0.0063000,,0.0015000,,39.9000000,MPG,39.2000000,38.5000000,43.7000000,,-0.2149607,-0.0529852,0.1579995,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,0,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038449,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001000,0.1180000,151.7600000,0.0012000,,0.0003100,,58.2000000,MPG,,,,,1.2809503,0.8544691,-0.1397008,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,2,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038026,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0110700,0.1710000,246.0800000,0.0086000,,0.0011700,,35.7000000,MPG,23.5000000,41.9000000,,,-4.2591657,-1.8961334,-0.3224341,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,2,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038450,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001200,0.1120000,151.9900000,0.0010000,,0.0003000,,58.2000000,MPG,,,,,0.1211684,-0.0520058,0.0539780,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,2,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.68,26.4,1,Not eqipped,GHNX10038536,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0090100,0.0760000,221.3100000,0.0061000,,0.0018100,,40.1000000,MPG,38.9000000,38.7000000,43.7000000,,-0.8485285,-0.3134359,0.0150842,30.130,-0.13820,0.018820,-9.230,0.71230,0.009140,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,3,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038029,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0096100,0.1600000,238.3400000,0.0070000,,0.0010100,,36.9000000,MPG,24.2000000,43.2000000,,,0.0248315,0.1374480,-0.1391646,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,3,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038451,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0081400,0.0830000,216.8000000,0.0067000,,0.0017900,,40.8000000,MPG,40.0000000,39.3000000,44.8000000,,-0.6866165,-0.3425139,0.0159511,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,3,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038452,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001200,0.1060000,147.7000000,0.0010000,,0.0003300,,59.8000000,MPG,,,,,0.4776210,0.2908310,-0.1306390,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,4,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038032,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0070900,0.1390000,234.7800000,0.0065000,,0.0009000,,37.4000000,MPG,24.3000000,44.1000000,,,-2.7165505,-1.4277356,-0.2257742,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,4,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038453,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0080200,0.0690000,217.2700000,0.0065000,,0.0018600,,40.8000000,MPG,40.0000000,39.3000000,44.5000000,,0.2937210,0.3467194,0.4381130,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 4DR SEDAN 2.0L,EGBB3C,4,2.000,GHNXV02.0BK2,Car,153,4,GBB2C1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,4.68,26.4,1,Not eqipped,GHNX10038454,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001000,0.1050000,148.1800000,0.0013000,,0.0003200,,59.8000000,MPG,,,,,1.4772110,1.0788458,0.1350101,30.720,-0.23740,0.019330,-9.110,0.61670,0.009520,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,2,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10041169,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0144400,0.0700000,248.0200000,0.0037000,,0.0053600,,35.6000000,MPG,24.4000000,40.9000000,,,-8.3169813,-4.0804845,-1.1640699,27.350,0.29850,0.018100,9.270,0.17050,0.018280,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,2,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10041170,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0049200,0.0530000,325.9400000,0.0062000,,0.0049500,,27.1000000,MPG,,,,,1.0885156,0.4848642,1.0164935,27.350,0.29850,0.018100,9.270,0.17050,0.018280,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,2,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10041171,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1078900,0.4640000,268.5200000,,,0.0120000,,32.9000000,MPG,32.2000000,31.1000000,37.6000000,,0.5427744,0.3821102,0.0630547,30.080,0.32840,0.019910,2.930,0.22760,0.019060,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,2,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10042078,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0113400,0.1150000,239.8600000,0.0100000,,0.0043700,,36.8000000,MPG,38.8000000,34.5000000,40.3000000,,-0.4789142,-0.1593597,0.0796416,27.350,0.29850,0.018100,9.270,0.17050,0.018280,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,2,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10042079,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004200,0.1400000,165.3500000,0,,0.0007400,,53.5000000,MPG,,,,,-0.3955949,-0.3079893,-0.0967863,27.350,0.29850,0.018100,9.270,0.17050,0.018280,TWC,Three-way catalyst,N,,,N,No averaging
2018,Honda,HNX,HONDA,CIVIC 5DR,EGAA1M,3,1.500,HHNXV01.5XH2,Car,180,4,HAA1M1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.10,38.4,1,Not eqipped,HHNX10041174,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0361500,1.5690000,248.3100000,0.0066000,,0.0114400,,35.3000000,MPG,23.9000000,40.7000000,,,-7.3928900,-3.4455421,-0.8856630,27.350,0.29850,0.018100,9.270,0.17050,0.018280,TWC,Three-way catalyst,N,,,N,No averaging
